일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2019-05-14 13:18:09.055,35.1892,127.9100,-12.6,대지방전
2019-05-14 13:18:55.340,35.4713,129.1630,-11.1,대지방전
2019-05-14 13:19:49.726,35.4677,129.1780,-6.0,대지방전
2019-05-14 13:19:49.908,35.4695,129.1710,-6.9,대지방전
2019-05-14 13:19:49.936,35.4705,129.1730,-8.8,대지방전
2019-05-14 13:20:38.623,35.4477,129.2280,-13.3,대지방전
2019-05-14 13:20:38.740,35.4495,129.2270,-7.7,대지방전
2019-05-14 13:20:38.784,35.4466,129.2350,-13.3,대지방전
2019-05-14 13:21:23.732,35.1916,127.8990,-7.6,대지방전
2019-05-14 13:21:49.334,35.1697,127.9370,-8.8,대지방전
2019-05-14 13:22:55.947,35.1656,127.9340,-10.7,대지방전
2019-05-14 13:26:45.176,35.4520,129.2450,8.3,구름방전
2019-05-14 13:26:45.176,35.4538,129.2330,6.3,대지방전
2019-05-14 13:32:21.383,35.1732,127.9350,9.9,대지방전
2019-05-14 13:34:00.514,35.1510,127.9400,-10.9,대지방전
2019-05-14 13:35:54.774,35.4404,129.2360,16.7,대지방전
2019-05-14 13:35:54.775,35.4590,129.2200,-4.9,대지방전
2019-05-14 13:40:20.655,35.4646,129.2250,-22.4,대지방전
2019-05-14 13:41:39.029,35.1162,127.9700,5.0,대지방전
2019-05-14 13:41:48.614,35.1444,127.9240,29.1,대지방전
2019-05-14 13:42:44.585,35.1391,127.9310,-8.3,대지방전
2019-05-14 13:43:24.483,35.3598,129.2800,8.5,구름방전
2019-05-14 13:45:28.817,35.4136,129.2120,5.5,대지방전
2019-05-14 13:47:11.295,35.1150,127.9790,-14.3,대지방전
2019-05-14 13:47:54.917,35.4050,129.2720,15.9,대지방전
2019-05-14 13:50:43.142,35.1168,127.9520,8.9,대지방전
2019-05-14 13:51:08.728,35.2981,129.4200,17.2,구름방전
2019-05-14 13:52:59.437,35.3931,129.3090,16.5,대지방전
2019-05-14 13:56:17.831,35.3935,129.3140,-39.3,대지방전
2019-05-14 14:15:27.109,35.6799,128.2750,-23.1,대지방전
2019-05-14 14:15:27.205,35.6951,128.2820,99.7,대지방전
2019-05-14 14:26:30.366,35.6687,128.3040,-9.7,대지방전
2019-05-14 14:36:03.598,35.6240,128.3140,5.6,대지방전
2019-05-14 14:36:32.117,35.2850,129.3430,6.3,대지방전
2019-05-14 14:38:05.513,35.6127,128.3400,-19.4,대지방전
2019-05-14 14:39:08.941,35.3070,129.2690,8.6,구름방전
2019-05-14 14:39:55.167,35.6291,128.3300,5.8,대지방전
2019-05-14 14:39:55.191,35.6120,128.2410,5.6,구름방전
2019-05-14 14:41:00.768,35.6390,128.2870,-6.5,대지방전
2019-05-14 14:43:56.946,35.6372,128.3020,6.5,구름방전
2019-05-14 14:45:32.797,35.5731,128.3510,9.6,대지방전
2019-05-14 14:46:09.350,35.5759,128.3020,-8.0,구름방전
2019-05-14 14:46:09.606,35.6094,128.3890,-7.3,대지방전
2019-05-14 14:47:36.108,35.6167,128.3180,-7.8,대지방전
2019-05-14 14:48:56.977,35.6192,128.3460,8.0,대지방전
2019-05-14 14:51:04.097,35.6518,128.3720,-5.3,대지방전
2019-05-14 14:53:07.335,35.6056,128.3330,-9.2,대지방전
2019-05-14 14:53:52.753,35.5971,128.2940,-8.3,대지방전
2019-05-14 14:54:42.368,35.5996,128.2860,-10.7,대지방전
2019-05-14 15:00:53.735,35.5602,128.3400,-9.0,구름방전
2019-05-14 15:00:53.753,35.5604,128.3660,-11.2,대지방전
2019-05-14 15:00:53.761,35.5364,128.4030,-10.2,구름방전
2019-05-14 15:00:53.823,35.5902,128.4070,5.8,대지방전
2019-05-14 15:02:37.688,35.5581,128.4430,8.3,대지방전
2019-05-14 15:04:05.279,35.5528,128.3290,-9.0,대지방전
2019-05-14 15:05:45.453,35.4867,128.4930,9.2,구름방전
2019-05-14 15:07:47.941,35.5334,128.3630,-6.9,대지방전
2019-05-14 15:07:48.225,35.5276,128.3810,-9.0,대지방전
2019-05-14 15:07:48.337,35.5320,128.4150,-43.2,대지방전
2019-05-14 15:07:48.338,35.5397,128.4140,-6.5,대지방전
2019-05-14 15:08:52.164,35.5770,128.3400,-8.0,구름방전
2019-05-14 15:11:13.837,35.5757,128.3630,-7.8,대지방전
2019-05-14 15:11:14.263,35.5759,128.3600,-9.0,대지방전
2019-05-14 15:13:27.980,35.4669,128.4320,-9.8,대지방전
2019-05-14 15:13:28.181,35.4693,128.4330,-7.3,대지방전
2019-05-14 15:14:22.028,35.5139,128.4180,9.3,구름방전
2019-05-14 15:15:32.793,35.5020,128.4140,10.4,대지방전
2019-05-14 15:15:32.804,35.5073,128.4130,5.7,대지방전
2019-05-14 15:17:54.354,35.4809,128.3490,-12.7,대지방전
2019-05-14 15:17:54.357,35.4984,128.4160,-8.2,대지방전
2019-05-14 15:17:54.430,35.4820,128.3480,-17.5,대지방전
2019-05-14 15:17:54.432,35.4888,128.4050,-8.7,구름방전
2019-05-14 15:17:54.452,35.4900,128.4070,-5.4,구름방전
2019-05-14 15:20:13.544,35.4644,128.3850,-16.5,대지방전
2019-05-14 15:21:29.860,35.4506,128.4180,-8.0,대지방전
2019-05-14 15:21:29.964,35.4498,128.4180,-11.8,대지방전
2019-05-14 15:22:44.400,35.4596,128.4060,8.2,구름방전
2019-05-14 15:25:39.632,35.4705,128.4320,-5.6,대지방전
2019-05-14 15:30:02.319,35.6632,128.7050,-10.7,구름방전
2019-05-14 15:31:43.528,35.4469,128.4190,-7.3,대지방전
2019-05-14 15:33:28.540,35.4649,128.4140,-8.4,대지방전
2019-05-14 15:39:12.927,35.4156,128.4620,-5.6,대지방전
2019-05-14 15:40:10.742,35.4114,128.4690,10.2,대지방전
2019-05-14 15:41:54.804,35.4072,128.4900,-5.4,대지방전
2019-05-14 15:47:22.699,35.3536,128.4990,6.8,대지방전
2019-05-14 15:47:22.927,35.3707,128.4900,-22.0,대지방전
2019-05-14 15:47:22.967,35.3725,128.4890,-20.7,대지방전
2019-05-14 15:47:23.049,35.3701,128.4900,-28.8,대지방전
2019-05-14 15:47:23.117,35.4201,128.5090,-13.3,대지방전
2019-05-14 15:48:14.275,35.3428,128.5200,-12.0,구름방전
2019-05-14 15:48:14.366,35.3414,128.5220,-11.9,대지방전
2019-05-14 15:50:40.408,35.4354,128.4730,20.1,대지방전
2019-05-14 15:52:17.634,35.3658,128.5000,10.3,대지방전
2019-05-14 15:52:17.814,35.3951,128.5360,6.3,대지방전
2019-05-14 15:53:46.572,35.3630,128.5080,9.5,대지방전
2019-05-14 15:53:46.583,35.3609,128.5130,8.0,대지방전
2019-05-14 15:55:42.046,35.3669,128.4400,-6.7,대지방전
2019-05-14 15:56:10.746,35.3549,128.5200,8.3,대지방전
2019-05-14 15:59:57.815,35.3275,128.5570,-8.6,대지방전
2019-05-14 16:01:19.128,35.3358,128.4430,-14.5,대지방전
2019-05-14 16:02:10.472,35.3491,128.4470,-9.4,대지방전
2019-05-14 16:02:44.983,35.3424,128.4660,-11.0,대지방전
2019-05-14 16:02:45.163,35.3432,128.4660,-10.3,대지방전
2019-05-14 16:02:45.456,35.3411,128.4680,-6.1,대지방전
2019-05-14 16:03:34.331,35.3188,128.4520,-6.8,대지방전
2019-05-14 16:04:23.487,35.3131,128.4740,-7.4,구름방전
2019-05-14 16:05:06.845,35.2740,128.5140,-10.6,대지방전
2019-05-14 16:05:38.527,35.2679,128.5250,-13.0,대지방전
2019-05-14 16:05:46.695,35.3115,128.5130,-21.1,대지방전
2019-05-14 16:05:46.844,35.3757,128.4600,-9.0,대지방전
2019-05-14 16:09:29.348,35.3295,128.4770,-7.6,구름방전
2019-05-14 16:09:29.468,35.3342,128.4850,-26.4,대지방전
2019-05-14 16:10:28.686,35.3716,128.4540,-8.7,구름방전
2019-05-14 16:10:29.021,35.3692,128.4920,-7.0,대지방전
2019-05-14 16:10:29.104,35.3691,128.4940,-6.2,구름방전
2019-05-14 16:10:29.151,35.3711,128.4930,-7.8,구름방전
2019-05-14 16:13:48.058,35.3219,128.4970,-7.3,대지방전
2019-05-14 16:13:48.058,35.3271,128.4920,7.9,대지방전
2019-05-14 16:16:27.043,35.3167,128.4610,6.9,구름방전
2019-05-14 16:16:27.158,35.3983,128.4140,-7.5,구름방전
2019-05-14 16:18:13.572,35.3115,128.4950,-9.1,대지방전
2019-05-14 16:19:15.533,35.3247,128.4590,7.2,구름방전
2019-05-14 16:19:15.534,35.3235,128.4940,6.8,대지방전
2019-05-14 16:20:22.053,35.3019,128.4850,7.6,대지방전
2019-05-14 16:29:04.519,35.2881,128.5000,-30.0,대지방전
2019-05-14 16:29:04.610,35.3157,128.4940,-4.6,대지방전
2019-05-14 16:29:56.317,35.2441,128.5210,13.8,대지방전
2019-05-14 16:32:57.430,35.2749,128.5030,11.4,대지방전
2019-05-14 16:32:57.431,35.2759,128.4560,7.2,대지방전
2019-05-14 16:33:09.395,35.2245,128.5010,-9.8,대지방전
2019-05-14 16:35:06.262,35.2516,128.5050,8.4,대지방전
2019-05-14 16:40:34.199,35.2925,128.5240,14.9,대지방전
2019-05-14 16:40:34.202,35.2735,128.5400,4.5,구름방전
2019-05-14 16:40:34.210,35.2687,128.5290,-9.9,구름방전
2019-05-14 17:30:37.261,35.8304,129.0420,5.5,대지방전
2019-05-14 17:30:37.276,35.8264,129.0440,83.8,대지방전
2019-05-14 17:37:36.191,35.7882,129.0550,9.0,대지방전
2019-05-14 17:37:36.191,35.7887,129.0580,10.2,대지방전
2019-05-14 17:37:36.208,35.7942,129.0530,5.8,대지방전
2019-05-14 17:44:15.924,35.7814,129.0790,13.0,대지방전
2019-05-14 17:44:15.926,35.7854,129.0830,8.0,구름방전
2019-05-14 17:45:51.406,35.7790,129.1000,15.7,대지방전
2019-05-14 17:48:22.923,35.7685,129.1030,8.9,대지방전
2019-05-14 17:48:22.933,35.7682,129.1040,21.1,대지방전
2019-05-14 17:55:25.598,35.7575,129.0960,-6.8,대지방전
2019-05-14 17:58:21.677,35.7936,129.0680,-4.9,대지방전
2019-05-14 18:00:44.636,35.7437,129.0900,-13.1,대지방전
2019-05-14 18:03:03.874,35.7348,129.1080,-6.8,구름방전
2019-05-14 18:03:04.145,35.7198,129.1180,-12.1,구름방전
2019-05-14 18:05:01.304,35.7511,129.1430,-6.7,대지방전
2019-05-14 18:18:33.364,35.7153,129.1520,-15.9,대지방전
2019-05-14 18:18:33.394,35.7152,129.1520,-6.4,대지방전
2019-05-14 18:40:48.817,35.6983,129.1660,-6.8,대지방전
2019-05-14 18:40:48.920,35.7009,129.1570,-11.3,대지방전
2019-05-14 19:00:33.372,35.8433,128.1270,-7.5,대지방전
2019-05-14 19:00:33.373,35.8380,128.1340,-13.9,대지방전
2019-05-14 19:03:57.345,35.8584,128.9680,-5.1,구름방전
2019-05-14 19:03:57.346,35.8495,128.9530,-3.6,대지방전
2019-05-14 19:09:04.371,35.0903,127.1000,-12.2,대지방전
2019-05-15 03:55:37.680,35.9828,125.4350,18.8,대지방전
2019-05-15 07:58:50.778,35.3628,126.6020,9.4,대지방전
2019-05-15 15:02:35.940,34.9221,126.9130,9.0,대지방전
2019-05-15 15:25:58.357,34.9102,126.9520,32.7,대지방전
2019-05-15 15:26:30.584,34.8050,126.7570,11.2,대지방전
2019-05-15 15:28:14.241,34.9115,126.9620,22.6,대지방전
2019-05-15 15:30:32.850,34.9087,126.9750,-39.8,대지방전
2019-05-15 15:44:08.943,34.7740,126.7810,10.5,대지방전
2019-05-15 15:55:17.213,35.2032,127.6420,24.0,대지방전
2019-05-15 15:57:28.621,35.1998,127.6520,11.6,대지방전
2019-05-15 17:17:00.290,35.6605,128.2280,-10.4,대지방전
2019-05-15 17:17:00.306,35.6632,128.2270,-4.6,대지방전
2019-05-15 17:19:01.934,35.6775,128.1720,11.2,대지방전
2019-05-15 17:19:01.935,35.6759,128.1650,18.3,대지방전
2019-05-15 17:20:28.374,35.7203,128.2590,-9.8,대지방전
2019-05-15 17:21:15.324,35.6717,128.1730,9.3,대지방전
2019-05-15 17:22:54.455,35.6727,128.1760,-6.0,구름방전
2019-05-15 17:25:08.239,35.6599,128.2420,8.6,대지방전
2019-05-15 17:25:43.575,35.6518,128.1690,19.7,구름방전
2019-05-15 17:41:52.046,35.6633,128.3480,-10.9,대지방전
2019-05-15 17:41:52.059,35.6622,128.3500,-7.1,대지방전
2019-05-15 17:41:52.070,35.6620,128.3440,-4.7,대지방전
2019-05-15 18:45:53.468,35.9254,128.6830,7.4,대지방전
2019-05-15 18:48:04.708,35.9160,128.6780,-5.1,대지방전
2019-05-15 18:48:04.709,35.9137,128.6790,32.8,대지방전
2019-05-15 18:52:18.385,35.9099,128.6590,-8.2,대지방전
2019-05-15 18:53:23.433,35.9637,128.7510,-5.4,대지방전
2019-05-15 18:53:56.541,35.9304,128.7320,-8.6,구름방전
2019-05-15 18:54:59.349,37.8088,125.3570,-14.1,대지방전
2019-05-15 18:56:09.103,35.9104,128.7150,-4.6,대지방전
2019-05-15 18:56:09.198,35.9035,128.6690,-10.4,대지방전
2019-05-15 19:01:57.330,37.8032,126.7830,13.6,구름방전
2019-05-15 21:22:11.910,30.8802,127.2250,69.4,대지방전
2019-05-15 21:46:55.235,41.3454,124.3940,28.2,대지방전
2019-05-15 23:25:08.209,42.9648,125.8030,48.5,대지방전
2019-05-16 00:09:16.446,40.9527,123.0010,59.1,대지방전
2019-05-16 00:21:55.954,41.0215,123.1830,53.1,대지방전
2019-05-16 00:40:15.128,41.5610,125.0880,25.5,대지방전
2019-05-16 00:41:38.359,39.6502,123.4800,-73.6,대지방전
2019-05-16 00:58:04.487,41.2285,124.9930,-45.3,대지방전
2019-05-16 01:04:01.949,40.6406,122.3160,141.8,대지방전
2019-05-16 01:04:39.590,37.5054,125.3950,-15.3,대지방전
2019-05-16 01:06:51.857,41.9074,125.3490,147.4,대지방전
2019-05-16 01:07:24.418,40.9644,124.3580,57.0,대지방전
2019-05-16 01:08:40.018,41.3462,125.0830,73.6,대지방전
2019-05-16 01:11:06.098,40.6032,122.4970,101.5,대지방전
2019-05-16 01:19:52.453,42.7814,126.1050,142.2,대지방전
2019-05-16 01:20:03.828,40.5977,122.5230,136.7,대지방전
2019-05-16 01:26:25.040,42.7830,126.1020,133.2,대지방전
2019-05-16 01:33:28.750,40.3939,122.9570,76.0,대지방전
2019-05-16 01:35:21.292,41.0146,123.9180,38.5,대지방전
2019-05-16 01:35:31.745,40.8350,123.0930,73.8,대지방전
2019-05-16 01:37:43.920,38.3487,126.3610,23.6,대지방전
2019-05-16 01:39:51.889,41.2285,123.9100,97.3,대지방전
2019-05-16 01:40:28.013,42.1101,126.0320,159.2,대지방전
2019-05-16 01:45:23.678,39.7840,121.3690,85.1,대지방전
2019-05-16 01:46:50.375,42.8548,126.4290,102.3,대지방전
2019-05-16 01:50:17.395,40.7748,123.3230,72.6,대지방전
2019-05-16 01:50:43.522,41.3739,125.4130,51.9,대지방전
2019-05-16 01:51:15.992,40.7632,124.6810,-24.0,대지방전
2019-05-16 01:58:00.881,42.7392,126.6120,88.2,대지방전
2019-05-16 02:04:44.208,41.1318,124.2320,64.4,대지방전
2019-05-16 02:08:45.562,42.2803,126.3940,59.8,대지방전
2019-05-16 02:08:55.993,41.1374,124.3090,75.4,대지방전
2019-05-16 02:10:46.682,42.2639,126.4540,53.1,대지방전
2019-05-16 02:11:55.999,40.3932,125.8930,22.8,대지방전
2019-05-16 02:24:32.462,38.2747,127.1260,-11.5,구름방전
2019-05-16 02:28:53.052,38.5826,126.0510,10.8,대지방전
2019-05-16 02:32:03.199,41.1604,125.1020,46.2,대지방전
2019-05-16 02:34:02.499,39.8324,122.4030,245.0,대지방전
2019-05-16 02:41:33.585,41.1129,125.0140,37.2,대지방전
2019-05-16 02:41:56.960,40.5727,123.3820,62.6,대지방전
2019-05-16 02:49:41.738,40.6002,123.5290,40.9,대지방전
2019-05-16 02:53:39.217,41.4193,124.3290,85.5,대지방전
2019-05-16 03:03:43.202,41.5041,124.6240,65.8,대지방전
2019-05-16 03:04:19.742,37.8316,127.6450,-9.3,대지방전
2019-05-16 03:07:29.059,40.5388,123.4890,53.4,대지방전
2019-05-16 03:09:07.197,40.4867,123.8750,29.0,구름방전
2019-05-16 03:10:03.947,39.7521,125.0500,-23.6,대지방전
2019-05-16 03:12:01.814,41.6745,124.4790,68.9,대지방전
2019-05-16 03:13:03.576,41.0279,124.6020,-32.9,대지방전
2019-05-16 03:14:40.052,40.7094,124.2370,53.6,대지방전
2019-05-16 03:17:34.886,39.8426,125.4640,-27.9,대지방전
2019-05-16 03:27:06.106,41.0938,124.7440,-40.1,대지방전
2019-05-16 03:29:36.401,41.9583,126.6380,47.8,대지방전
2019-05-16 03:30:51.139,41.1634,125.3310,112.7,대지방전
2019-05-16 03:31:26.688,40.4716,123.8610,-33.3,대지방전
2019-05-16 03:32:44.393,41.1256,125.4030,69.0,대지방전
2019-05-16 03:33:01.153,40.2276,123.5030,-59.6,대지방전
2019-05-16 03:33:23.564,40.9849,125.1810,-28.8,대지방전
2019-05-16 03:38:58.522,40.3508,124.0300,35.7,대지방전
2019-05-16 03:42:36.263,41.2713,125.3460,95.8,대지방전
2019-05-16 03:43:46.737,40.8682,124.9600,-23.3,대지방전
2019-05-16 03:51:26.652,37.8462,127.6570,-9.0,구름방전
2019-05-16 03:53:33.898,40.9465,125.3960,61.2,대지방전
2019-05-16 03:54:07.751,40.3318,124.1060,-45.4,대지방전
2019-05-16 03:55:01.954,40.8512,124.8880,-33.1,대지방전
2019-05-16 03:55:04.179,40.4788,124.8390,-72.6,대지방전
2019-05-16 03:55:15.532,40.4386,124.0010,-80.8,대지방전
2019-05-16 03:55:32.034,41.7741,124.9990,-70.1,대지방전
2019-05-16 03:57:54.081,40.2258,123.8570,80.2,대지방전
2019-05-16 03:58:05.173,40.5841,124.3130,-70.7,대지방전
2019-05-16 03:59:26.426,40.3629,124.1020,-61.5,대지방전
2019-05-16 03:59:49.009,40.4447,124.1570,-68.2,대지방전
2019-05-16 04:00:57.573,40.1975,123.8420,49.4,대지방전
2019-05-16 04:01:29.894,40.5161,122.2330,114.2,대지방전
2019-05-16 04:02:12.492,40.2617,124.1300,34.6,대지방전
2019-05-16 04:03:11.870,40.8045,125.1180,35.8,대지방전
2019-05-16 04:05:50.003,40.4562,124.3940,-59.7,대지방전
2019-05-16 04:13:25.704,40.5882,124.3790,-66.4,대지방전
2019-05-16 04:14:26.935,37.0645,128.0070,-13.7,대지방전
2019-05-16 04:17:21.708,40.1895,124.1830,-29.1,대지방전
2019-05-16 04:24:04.958,42.3184,126.3110,73.8,대지방전
2019-05-16 04:25:33.286,41.9849,125.9100,96.2,대지방전
2019-05-16 04:35:13.222,40.2902,124.1270,-51.6,대지방전
2019-05-16 04:35:16.829,40.5197,124.5710,65.9,구름방전
2019-05-16 04:35:18.804,40.1528,124.4200,-31.0,대지방전
2019-05-16 04:36:31.481,40.6096,124.7250,-32.7,대지방전
2019-05-16 04:38:31.002,40.5903,124.6440,19.8,대지방전
2019-05-16 04:41:04.950,41.2250,125.9780,83.9,대지방전
2019-05-16 04:42:22.464,40.2060,124.2850,-45.9,대지방전
2019-05-16 04:53:34.991,40.5937,125.4680,170.1,구름방전
2019-05-16 04:54:22.582,42.3521,127.5420,67.9,대지방전
2019-05-16 05:01:55.100,41.2808,126.4150,-35.7,대지방전
2019-05-16 05:01:55.164,41.3299,126.4150,-32.3,대지방전
2019-05-16 05:04:54.280,41.2055,122.7300,125.8,대지방전
2019-05-16 05:08:22.414,31.9108,123.5940,-71.0,대지방전
2019-05-16 05:09:33.300,42.8123,126.9430,44.3,대지방전
2019-05-16 05:11:46.004,42.4845,127.4400,43.5,대지방전
2019-05-16 05:14:38.320,42.5833,126.4700,55.4,대지방전
2019-05-16 05:19:52.382,43.2467,126.9740,84.2,대지방전
2019-05-16 05:25:27.794,40.1901,124.6740,-33.8,대지방전
2019-05-16 05:26:40.974,40.2427,124.5910,-27.8,대지방전
2019-05-16 05:31:42.048,31.5938,123.4640,-46.7,대지방전
2019-05-16 05:32:51.537,40.1971,124.7010,88.5,대지방전
2019-05-16 05:35:36.052,42.8288,127.3060,56.4,대지방전
2019-05-16 05:37:12.539,39.8655,124.8350,-21.5,대지방전
2019-05-16 05:37:12.735,39.9538,124.8120,-60.6,대지방전
2019-05-16 05:37:12.804,39.9842,124.7840,-28.9,구름방전
2019-05-16 05:38:14.883,38.0468,126.2790,8.8,구름방전
2019-05-16 05:43:42.503,40.6471,122.7680,68.4,대지방전
2019-05-16 05:45:40.060,40.1577,124.8810,71.7,대지방전
2019-05-16 05:47:42.876,42.8349,127.2100,35.1,대지방전
2019-05-16 05:49:10.662,40.1703,124.7210,23.6,대지방전
2019-05-16 05:52:25.743,42.9301,127.4760,55.0,대지방전
2019-05-16 05:52:46.942,40.6936,122.5460,88.8,대지방전
2019-05-16 06:01:45.741,38.6382,127.3780,10.0,대지방전
2019-05-16 06:08:40.241,40.5285,123.1390,98.6,대지방전
2019-05-16 06:09:47.589,40.4782,123.1070,47.1,대지방전
2019-05-16 06:15:03.492,40.6643,125.9080,93.8,대지방전
2019-05-16 06:17:59.384,40.2515,124.9340,35.5,대지방전
2019-05-16 06:23:26.538,42.9573,126.3060,69.9,대지방전
2019-05-16 06:55:06.465,40.6088,122.8340,118.5,대지방전
2019-05-16 06:57:30.484,40.7480,124.1160,30.1,대지방전
2019-05-16 07:09:33.084,38.6371,124.7860,-21.7,대지방전
2019-05-16 07:09:33.660,38.9888,128.7690,-28.4,대지방전
2019-05-16 07:12:57.593,40.5624,123.1100,67.4,대지방전
2019-05-16 07:14:15.806,40.5689,122.9480,62.1,대지방전
2019-05-16 07:38:00.118,40.2331,123.6720,78.8,대지방전
2019-05-16 07:39:58.500,40.3423,123.6340,50.8,대지방전
2019-05-16 07:43:53.206,40.4292,123.0880,99.3,대지방전
2019-05-16 07:48:54.146,40.5266,123.5000,59.9,대지방전
2019-05-16 07:49:54.951,40.9250,123.3890,59.7,대지방전
2019-05-16 07:54:46.435,43.3750,127.6740,68.4,대지방전
2019-05-16 08:02:11.169,38.9184,124.8160,15.9,대지방전
2019-05-16 08:12:54.129,40.0803,124.2320,-27.0,대지방전
2019-05-16 09:23:32.551,40.3960,124.3160,32.7,대지방전
2019-05-16 09:33:02.804,39.3541,125.5500,-19.7,구름방전
2019-05-16 09:35:22.903,40.3203,124.4990,96.1,대지방전
2019-05-16 09:39:47.081,39.1174,126.0160,18.9,구름방전
2019-05-16 09:41:00.461,40.2570,124.9590,39.1,대지방전
2019-05-16 09:41:00.843,40.4853,124.8510,49.9,대지방전
2019-05-16 09:54:08.261,40.2288,125.0190,30.4,대지방전
2019-05-16 09:59:35.878,40.5316,126.3250,28.7,대지방전
2019-05-16 10:04:29.385,40.2389,125.0030,80.1,대지방전
2019-05-16 10:07:01.188,39.5706,125.7080,41.2,대지방전
2019-05-16 10:10:23.691,40.5642,126.4360,-31.6,대지방전
2019-05-16 10:31:34.292,40.3201,125.3870,59.8,대지방전
2019-05-16 10:55:55.339,40.2088,125.4640,56.7,대지방전
2019-05-16 11:02:06.313,40.1302,125.0130,201.1,대지방전
2019-05-16 11:20:41.930,40.2465,125.7060,36.8,대지방전
2019-05-16 11:34:07.201,40.1257,125.7660,30.2,대지방전
2019-05-16 12:15:35.236,40.1523,125.2950,78.3,대지방전
2019-05-16 12:18:55.166,40.1983,125.3230,-32.3,대지방전
2019-05-16 12:27:19.086,40.1795,125.6640,55.9,대지방전
2019-05-16 12:52:25.568,40.1608,125.6430,-45.1,대지방전
2019-05-16 12:52:25.570,40.1633,125.6220,-49.5,대지방전
2019-05-16 13:01:12.110,40.2853,125.6290,-36.6,대지방전
2019-05-16 15:12:08.322,35.8707,128.2100,-6.1,대지방전
2019-05-16 23:56:35.972,39.7544,127.1170,-19.1,구름방전
2019-05-17 03:02:59.249,34.0320,121.5360,51.6,대지방전
2019-05-17 03:15:26.440,34.1511,121.3500,75.4,대지방전
2019-05-17 03:23:21.052,34.2624,121.3900,-53.1,대지방전
2019-05-17 03:36:28.872,34.0279,122.0650,-38.4,대지방전
2019-05-17 03:41:21.449,34.0615,122.0610,-57.2,대지방전
2019-05-17 03:44:12.152,34.3266,121.4080,-73.6,대지방전
2019-05-17 03:59:07.736,34.0351,122.2370,27.3,대지방전
2019-05-17 04:06:34.912,33.9127,121.7590,-43.0,대지방전
2019-05-17 04:09:43.032,33.8431,121.7420,49.4,대지방전
2019-05-17 04:10:01.794,34.9686,121.3150,-67.9,대지방전
2019-05-17 04:10:55.229,34.1278,122.1210,35.1,대지방전
2019-05-17 04:11:53.878,34.1419,121.4310,-44.3,대지방전
2019-05-17 04:12:25.704,35.0787,121.4320,-43.8,대지방전
2019-05-17 04:18:26.394,34.1766,121.3910,35.1,대지방전
2019-05-17 04:19:15.353,34.0196,121.8130,-36.6,대지방전
2019-05-17 04:19:15.447,34.0240,121.8110,20.9,대지방전
2019-05-17 04:20:33.793,34.1387,122.1730,20.0,대지방전
2019-05-17 04:21:13.507,34.0375,121.7910,-82.9,대지방전
2019-05-17 04:22:56.325,34.0355,121.7800,-41.7,대지방전
2019-05-17 04:24:13.478,34.2168,122.1370,46.5,대지방전
2019-05-17 04:32:26.651,34.3699,122.1570,-58.8,대지방전
2019-05-17 04:33:25.087,33.8876,121.7520,83.1,대지방전
2019-05-17 04:34:56.957,34.1560,122.1850,56.3,대지방전
2019-05-17 04:35:36.916,33.8486,121.7690,-34.0,대지방전
2019-05-17 04:37:18.083,33.8598,121.7490,-61.0,대지방전
2019-05-17 04:40:02.458,34.5956,121.3320,-32.7,대지방전
2019-05-17 04:42:15.744,34.2210,122.0210,40.2,대지방전
2019-05-17 04:42:39.113,34.1796,121.9920,59.5,대지방전
2019-05-17 04:44:10.762,33.9514,121.7890,63.8,대지방전
2019-05-17 04:47:06.110,34.4473,122.1740,-45.5,대지방전
2019-05-17 04:47:22.469,34.7998,121.3230,59.7,대지방전
2019-05-17 04:54:08.696,34.3482,122.1700,46.1,대지방전
2019-05-17 04:55:41.994,34.7006,121.3700,-53.3,대지방전
2019-05-17 04:56:05.347,34.3988,122.1650,-31.3,대지방전
2019-05-17 04:57:19.040,33.9123,122.5170,35.8,대지방전
2019-05-17 04:59:05.804,34.7757,121.3720,-36.5,대지방전
2019-05-17 05:01:28.717,34.1820,122.2570,-86.3,대지방전
2019-05-17 05:02:00.402,34.4596,122.1620,-37.8,대지방전
2019-05-17 05:03:05.938,33.9295,121.8020,-44.2,대지방전
2019-05-17 05:04:17.591,32.7867,123.3000,40.7,대지방전
2019-05-17 05:07:29.146,33.9463,122.4370,-55.5,대지방전
2019-05-17 05:08:26.317,34.1049,122.3140,-67.4,대지방전
2019-05-17 05:11:04.192,34.8181,121.3710,-35.7,대지방전
2019-05-17 05:12:20.143,34.2555,122.0620,-43.8,대지방전
2019-05-17 05:14:15.677,34.0259,122.3690,-41.4,대지방전
2019-05-17 05:14:26.334,34.5625,122.1560,-42.8,대지방전
2019-05-17 05:14:26.455,34.5501,122.1460,36.9,대지방전
2019-05-17 05:14:43.800,34.8407,121.3970,-33.3,대지방전
2019-05-17 05:14:44.180,34.7425,121.3720,-41.3,대지방전
2019-05-17 05:15:50.320,34.5920,122.1670,28.5,대지방전
2019-05-17 05:15:51.034,34.4493,122.0970,-73.1,대지방전
2019-05-17 05:15:53.620,34.2927,122.0770,-45.9,대지방전
2019-05-17 05:20:18.176,34.2767,122.0150,-44.8,대지방전
2019-05-17 05:21:36.135,33.9427,121.8700,49.6,대지방전
2019-05-17 05:23:25.972,34.1153,122.3030,32.3,대지방전
